ID_BLOCK_CODE,ID_NCBA_BLOCK,PRIORITY,YEAR_MONTH,Value
33077G8NW,CAPE_FEAR-NW,1,2021-01,39.76666667
33077G8NW,CAPE_FEAR-NW,1,2021-02,4.583333333
33077G8NW,CAPE_FEAR-NW,1,2021-03,78.03333333
33077G8NW,CAPE_FEAR-NW,1,2021-04,43.13333333
33077G8NW,CAPE_FEAR-NW,1,2021-05,81.38333333
33077G8NW,CAPE_FEAR-NW,1,2021-06,17.1
33077G8NW,CAPE_FEAR-NW,1,2021-07,12.53333333
33077G8NW,CAPE_FEAR-NW,1,2021-08,44.83333333
33077G8NW,CAPE_FEAR-NW,1,2021-09,17.81666667
33077G8NW,CAPE_FEAR-NW,1,2021-10,10.51666667
33077G8NW,CAPE_FEAR-NW,1,2021-11,50.78333333
33077G8NW,CAPE_FEAR-NW,1,2021-12,0.716666667
33077G8NW,CAPE_FEAR-NW,1,2022-01,12.96666667
33077H8CE,KURE_BEACH-CE,0,2021-01,23.53333333
33077H8CE,KURE_BEACH-CE,0,2021-02,3.816666667
33077H8CE,KURE_BEACH-CE,0,2021-03,8.05
33077H8CE,KURE_BEACH-CE,0,2021-04,13.9
33077H8CE,KURE_BEACH-CE,0,2021-05,12.98333333
33077H8CE,KURE_BEACH-CE,0,2021-06,13.7
33077H8CE,KURE_BEACH-CE,0,2021-07,18.45
33077H8CE,KURE_BEACH-CE,0,2021-08,15.8
33077H8CE,KURE_BEACH-CE,0,2021-09,22.48333333
33077H8CE,KURE_BEACH-CE,0,2021-10,26.75
33077H8CE,KURE_BEACH-CE,0,2021-11,8.483333333
33077H8CE,KURE_BEACH-CE,0,2021-12,4.983333333
33077H8CE,KURE_BEACH-CE,0,2022-01,10.56666667
33077H8CW,KURE_BEACH-CW,1,2021-01,18.23333333
33077H8CW,KURE_BEACH-CW,1,2021-02,3.516666667
33077H8CW,KURE_BEACH-CW,1,2021-03,2.6
33077H8CW,KURE_BEACH-CW,1,2021-04,7.733333333
33077H8CW,KURE_BEACH-CW,1,2021-05,4.85
33077H8CW,KURE_BEACH-CW,1,2021-06,2.45
33077H8CW,KURE_BEACH-CW,1,2021-07,0.283333333
33077H8CW,KURE_BEACH-CW,1,2021-08,2.166666667
33077H8CW,KURE_BEACH-CW,1,2021-09,3.25
33077H8CW,KURE_BEACH-CW,1,2021-10,2.616666667
33077H8CW,KURE_BEACH-CW,1,2021-11,6.75
33077H8CW,KURE_BEACH-CW,1,2021-12,8.883333333
33077H8CW,KURE_BEACH-CW,1,2022-01,10.56666667
33077H8NE,KURE_BEACH-NE,0,2021-01,60.98333333
33077H8NE,KURE_BEACH-NE,0,2021-02,27.05
33077H8NE,KURE_BEACH-NE,0,2021-03,29.15
33077H8NE,KURE_BEACH-NE,0,2021-04,41.8
33077H8NE,KURE_BEACH-NE,0,2021-05,43
33077H8NE,KURE_BEACH-NE,0,2021-06,39.7
33077H8NE,KURE_BEACH-NE,0,2021-07,30.31666667
33077H8NE,KURE_BEACH-NE,0,2021-08,15.93333333
33077H8NE,KURE_BEACH-NE,0,2021-09,63.51666667
33077H8NE,KURE_BEACH-NE,0,2021-10,80.38333333
33077H8NE,KURE_BEACH-NE,0,2021-11,55.7
33077H8NE,KURE_BEACH-NE,0,2021-12,43
33077H8NE,KURE_BEACH-NE,0,2022-01,65.46666667
33077H8NW,KURE_BEACH-NW,0,2021-01,43.13333333
33077H8NW,KURE_BEACH-NW,0,2021-02,19.65
33077H8NW,KURE_BEACH-NW,0,2021-03,9.033333333
33077H8NW,KURE_BEACH-NW,0,2021-04,10.26666667
33077H8NW,KURE_BEACH-NW,0,2021-05,13.75
33077H8NW,KURE_BEACH-NW,0,2021-06,31.81666667
33077H8NW,KURE_BEACH-NW,0,2021-07,10.23333333
33077H8NW,KURE_BEACH-NW,0,2021-08,6.45
33077H8NW,KURE_BEACH-NW,0,2021-09,19.63333333
33077H8NW,KURE_BEACH-NW,0,2021-10,33.7
33077H8NW,KURE_BEACH-NW,0,2021-11,25.21666667
33077H8NW,KURE_BEACH-NW,0,2021-12,23.93333333
33077H8NW,KURE_BEACH-NW,0,2022-01,28.15
33077H8SW,KURE_BEACH-SW,0,2021-01,5.15
33077H8SW,KURE_BEACH-SW,0,2021-02,0
33077H8SW,KURE_BEACH-SW,0,2021-03,10.11666667
33077H8SW,KURE_BEACH-SW,0,2021-04,5
33077H8SW,KURE_BEACH-SW,0,2021-05,0
33077H8SW,KURE_BEACH-SW,0,2021-06,3.9
33077H8SW,KURE_BEACH-SW,0,2021-07,0
33077H8SW,KURE_BEACH-SW,0,2021-08,4.383333333
33077H8SW,KURE_BEACH-SW,0,2021-09,0.166666667
33077H8SW,KURE_BEACH-SW,0,2021-10,2.016666667
33077H8SW,KURE_BEACH-SW,0,2021-11,0.983333333
33077H8SW,KURE_BEACH-SW,0,2021-12,1.866666667
33077H8SW,KURE_BEACH-SW,0,2022-01,15.55
33078G1NE,CAPE_FEAR_OE_W-NE,0,2021-01,0
33078G1NE,CAPE_FEAR_OE_W-NE,0,2021-02,0
33078G1NE,CAPE_FEAR_OE_W-NE,0,2021-03,0
33078G1NE,CAPE_FEAR_OE_W-NE,0,2021-04,0
33078G1NE,CAPE_FEAR_OE_W-NE,0,2021-05,0
33078G1NE,CAPE_FEAR_OE_W-NE,0,2021-06,1.666666667
33078G1NE,CAPE_FEAR_OE_W-NE,0,2021-07,1.65
33078G1NE,CAPE_FEAR_OE_W-NE,0,2021-08,2.25
33078G1NE,CAPE_FEAR_OE_W-NE,0,2021-09,0.05
33078G1NE,CAPE_FEAR_OE_W-NE,0,2021-10,0
33078G1NE,CAPE_FEAR_OE_W-NE,0,2021-11,0
33078G1NE,CAPE_FEAR_OE_W-NE,0,2021-12,0
33078G1NE,CAPE_FEAR_OE_W-NE,0,2022-01,0
33078G4NW,SHALOTTE_OE_S-NW,1,2021-01,9
33078G4NW,SHALOTTE_OE_S-NW,1,2021-02,6.433333333
33078G4NW,SHALOTTE_OE_S-NW,1,2021-03,16.28333333
33078G4NW,SHALOTTE_OE_S-NW,1,2021-04,15.71666667
33078G4NW,SHALOTTE_OE_S-NW,1,2021-05,28.48333333
33078G4NW,SHALOTTE_OE_S-NW,1,2021-06,8.35
33078G4NW,SHALOTTE_OE_S-NW,1,2021-07,35.05
33078G4NW,SHALOTTE_OE_S-NW,1,2021-08,39.95
33078G4NW,SHALOTTE_OE_S-NW,1,2021-09,17.08333333
33078G4NW,SHALOTTE_OE_S-NW,1,2021-10,5.466666667
33078G4NW,SHALOTTE_OE_S-NW,1,2021-11,20.96666667
33078G4NW,SHALOTTE_OE_S-NW,1,2021-12,7.133333333
33078G4NW,SHALOTTE_OE_S-NW,1,2022-01,6.45
33078G5NE,LITTLE_RIVER-NE,0,2021-01,6
33078G5NE,LITTLE_RIVER-NE,0,2021-02,8.933333333
33078G5NE,LITTLE_RIVER-NE,0,2021-03,13.86666667
33078G5NE,LITTLE_RIVER-NE,0,2021-04,31.6
33078G5NE,LITTLE_RIVER-NE,0,2021-05,10.28333333
33078G5NE,LITTLE_RIVER-NE,0,2021-06,6.65
33078G5NE,LITTLE_RIVER-NE,0,2021-07,8.25
33078G5NE,LITTLE_RIVER-NE,0,2021-08,30.55
33078G5NE,LITTLE_RIVER-NE,0,2021-09,46.96666667
33078G5NE,LITTLE_RIVER-NE,0,2021-10,12.6
33078G5NE,LITTLE_RIVER-NE,0,2021-11,27.25
33078G5NE,LITTLE_RIVER-NE,0,2021-12,4.4
33078G5NE,LITTLE_RIVER-NE,0,2022-01,12.08333333
33078H1CE,SOUTHPORT-CE,0,2021-01,20.51666667
33078H1CE,SOUTHPORT-CE,0,2021-02,16.51666667
33078H1CE,SOUTHPORT-CE,0,2021-03,5.283333333
33078H1CE,SOUTHPORT-CE,0,2021-04,12.33333333
33078H1CE,SOUTHPORT-CE,0,2021-05,22.25
33078H1CE,SOUTHPORT-CE,0,2021-06,22.85
33078H1CE,SOUTHPORT-CE,0,2021-07,10.21666667
33078H1CE,SOUTHPORT-CE,0,2021-08,2.166666667
33078H1CE,SOUTHPORT-CE,0,2021-09,0.883333333
33078H1CE,SOUTHPORT-CE,0,2021-10,9.933333333
33078H1CE,SOUTHPORT-CE,0,2021-11,12.03333333
33078H1CE,SOUTHPORT-CE,0,2021-12,6.583333333
33078H1CE,SOUTHPORT-CE,0,2022-01,4.65
33078H1CW,SOUTHPORT-CW,0,2021-01,103.3
33078H1CW,SOUTHPORT-CW,0,2021-02,235.85
33078H1CW,SOUTHPORT-CW,0,2021-03,138.1333333
33078H1CW,SOUTHPORT-CW,0,2021-04,25.21666667
33078H1CW,SOUTHPORT-CW,0,2021-05,0.333333333
33078H1CW,SOUTHPORT-CW,0,2021-06,0.016666667
33078H1CW,SOUTHPORT-CW,0,2021-07,3.15
33078H1CW,SOUTHPORT-CW,0,2021-08,0.333333333
33078H1CW,SOUTHPORT-CW,0,2021-09,0.166666667
33078H1CW,SOUTHPORT-CW,0,2021-10,0.683333333
33078H1CW,SOUTHPORT-CW,0,2021-11,0.566666667
33078H1CW,SOUTHPORT-CW,0,2021-12,0.3
33078H1CW,SOUTHPORT-CW,0,2022-01,5.45
33078H1NE,SOUTHPORT-NE,0,2021-01,7.75
33078H1NE,SOUTHPORT-NE,0,2021-02,0
33078H1NE,SOUTHPORT-NE,0,2021-03,0
33078H1NE,SOUTHPORT-NE,0,2021-04,0.5
33078H1NE,SOUTHPORT-NE,0,2021-05,0
33078H1NE,SOUTHPORT-NE,0,2021-06,0
33078H1NE,SOUTHPORT-NE,0,2021-07,0.166666667
33078H1NE,SOUTHPORT-NE,0,2021-08,0
33078H1NE,SOUTHPORT-NE,0,2021-09,0
33078H1NE,SOUTHPORT-NE,0,2021-10,0
33078H1NE,SOUTHPORT-NE,0,2021-11,0
33078H1NE,SOUTHPORT-NE,0,2021-12,0
33078H1NE,SOUTHPORT-NE,0,2022-01,0
33078H1NW,SOUTHPORT-NW,0,2021-01,0
33078H1NW,SOUTHPORT-NW,0,2021-02,0
33078H1NW,SOUTHPORT-NW,0,2021-03,0
33078H1NW,SOUTHPORT-NW,0,2021-04,0
33078H1NW,SOUTHPORT-NW,0,2021-05,0
33078H1NW,SOUTHPORT-NW,0,2021-06,0
33078H1NW,SOUTHPORT-NW,0,2021-07,0.583333333
33078H1NW,SOUTHPORT-NW,0,2021-08,0
33078H1NW,SOUTHPORT-NW,0,2021-09,0
33078H1NW,SOUTHPORT-NW,0,2021-10,0
33078H1NW,SOUTHPORT-NW,0,2021-11,0
33078H1NW,SOUTHPORT-NW,0,2021-12,0
33078H1NW,SOUTHPORT-NW,0,2022-01,0
33078H1SE,SOUTHPORT-SE,1,2021-01,5.35
33078H1SE,SOUTHPORT-SE,1,2021-02,3.866666667
33078H1SE,SOUTHPORT-SE,1,2021-03,2
33078H1SE,SOUTHPORT-SE,1,2021-04,4.266666667
33078H1SE,SOUTHPORT-SE,1,2021-05,2.083333333
33078H1SE,SOUTHPORT-SE,1,2021-06,5.516666667
33078H1SE,SOUTHPORT-SE,1,2021-07,0.233333333
33078H1SE,SOUTHPORT-SE,1,2021-08,3.116666667
33078H1SE,SOUTHPORT-SE,1,2021-09,1.2
33078H1SE,SOUTHPORT-SE,1,2021-10,4.616666667
33078H1SE,SOUTHPORT-SE,1,2021-11,6.683333333
33078H1SE,SOUTHPORT-SE,1,2021-12,2.1
33078H1SE,SOUTHPORT-SE,1,2022-01,2.816666667
33078H1SW,SOUTHPORT-SW,0,2021-01,2.85
33078H1SW,SOUTHPORT-SW,0,2021-02,8.9
33078H1SW,SOUTHPORT-SW,0,2021-03,3.366666667
33078H1SW,SOUTHPORT-SW,0,2021-04,4.666666667
33078H1SW,SOUTHPORT-SW,0,2021-05,8.383333333
33078H1SW,SOUTHPORT-SW,0,2021-06,0.866666667
33078H1SW,SOUTHPORT-SW,0,2021-07,12.26666667
33078H1SW,SOUTHPORT-SW,0,2021-08,13.08333333
33078H1SW,SOUTHPORT-SW,0,2021-09,6.8
33078H1SW,SOUTHPORT-SW,0,2021-10,7.183333333
33078H1SW,SOUTHPORT-SW,0,2021-11,7.116666667
33078H1SW,SOUTHPORT-SW,0,2021-12,14.03333333
33078H1SW,SOUTHPORT-SW,0,2022-01,23.13333333
33078H2CE,LOCKWOODS_FOLLY-CE,0,2021-01,21.55
33078H2CE,LOCKWOODS_FOLLY-CE,0,2021-02,43.75
33078H2CE,LOCKWOODS_FOLLY-CE,0,2021-03,20.1
33078H2CE,LOCKWOODS_FOLLY-CE,0,2021-04,6.183333333
33078H2CE,LOCKWOODS_FOLLY-CE,0,2021-05,8.333333333
33078H2CE,LOCKWOODS_FOLLY-CE,0,2021-06,8.35
33078H2CE,LOCKWOODS_FOLLY-CE,0,2021-07,72.11666667
33078H2CE,LOCKWOODS_FOLLY-CE,0,2021-08,1.1
33078H2CE,LOCKWOODS_FOLLY-CE,0,2021-09,3.35
33078H2CE,LOCKWOODS_FOLLY-CE,0,2021-10,0.166666667
33078H2CE,LOCKWOODS_FOLLY-CE,0,2021-11,6.35
33078H2CE,LOCKWOODS_FOLLY-CE,0,2021-12,12.41666667
33078H2CE,LOCKWOODS_FOLLY-CE,0,2022-01,9.433333333
33078H2CW,LOCKWOODS_FOLLY-CW,1,2021-01,39.03333333
33078H2CW,LOCKWOODS_FOLLY-CW,1,2021-02,46.31666667
33078H2CW,LOCKWOODS_FOLLY-CW,1,2021-03,17.51666667
33078H2CW,LOCKWOODS_FOLLY-CW,1,2021-04,32.13333333
33078H2CW,LOCKWOODS_FOLLY-CW,1,2021-05,21.91666667
33078H2CW,LOCKWOODS_FOLLY-CW,1,2021-06,8.783333333
33078H2CW,LOCKWOODS_FOLLY-CW,1,2021-07,15.68333333
33078H2CW,LOCKWOODS_FOLLY-CW,1,2021-08,14.48333333
33078H2CW,LOCKWOODS_FOLLY-CW,1,2021-09,13.7
33078H2CW,LOCKWOODS_FOLLY-CW,1,2021-10,45.83333333
33078H2CW,LOCKWOODS_FOLLY-CW,1,2021-11,4.7
33078H2CW,LOCKWOODS_FOLLY-CW,1,2021-12,24.01666667
33078H2CW,LOCKWOODS_FOLLY-CW,1,2022-01,30.66666667
33078H2NE,LOCKWOODS_FOLLY-NE,0,2021-01,0
33078H2NE,LOCKWOODS_FOLLY-NE,0,2021-02,0
33078H2NE,LOCKWOODS_FOLLY-NE,0,2021-03,0
33078H2NE,LOCKWOODS_FOLLY-NE,0,2021-04,0
33078H2NE,LOCKWOODS_FOLLY-NE,0,2021-05,0
33078H2NE,LOCKWOODS_FOLLY-NE,0,2021-06,0
33078H2NE,LOCKWOODS_FOLLY-NE,0,2021-07,0
33078H2NE,LOCKWOODS_FOLLY-NE,0,2021-08,0
33078H2NE,LOCKWOODS_FOLLY-NE,0,2021-09,0
33078H2NE,LOCKWOODS_FOLLY-NE,0,2021-10,0
33078H2NE,LOCKWOODS_FOLLY-NE,0,2021-11,0
33078H2NE,LOCKWOODS_FOLLY-NE,0,2021-12,0
33078H2NE,LOCKWOODS_FOLLY-NE,0,2022-01,0
33078H2NW,LOCKWOODS_FOLLY-NW,0,2021-01,0
33078H2NW,LOCKWOODS_FOLLY-NW,0,2021-02,7.083333333
33078H2NW,LOCKWOODS_FOLLY-NW,0,2021-03,0
33078H2NW,LOCKWOODS_FOLLY-NW,0,2021-04,9.233333333
33078H2NW,LOCKWOODS_FOLLY-NW,0,2021-05,0
33078H2NW,LOCKWOODS_FOLLY-NW,0,2021-06,0
33078H2NW,LOCKWOODS_FOLLY-NW,0,2021-07,0
33078H2NW,LOCKWOODS_FOLLY-NW,0,2021-08,0.066666667
33078H2NW,LOCKWOODS_FOLLY-NW,0,2021-09,0
33078H2NW,LOCKWOODS_FOLLY-NW,0,2021-10,0.633333333
33078H2NW,LOCKWOODS_FOLLY-NW,0,2021-11,0.083333333
33078H2NW,LOCKWOODS_FOLLY-NW,0,2021-12,5.35
33078H2NW,LOCKWOODS_FOLLY-NW,0,2022-01,7.033333333
33078H2SE,LOCKWOODS_FOLLY-SE,0,2021-01,19.5
33078H2SE,LOCKWOODS_FOLLY-SE,0,2021-02,0.033333333
33078H2SE,LOCKWOODS_FOLLY-SE,0,2021-03,1.266666667
33078H2SE,LOCKWOODS_FOLLY-SE,0,2021-04,2.1
33078H2SE,LOCKWOODS_FOLLY-SE,0,2021-05,9.466666667
33078H2SE,LOCKWOODS_FOLLY-SE,0,2021-06,3.5
33078H2SE,LOCKWOODS_FOLLY-SE,0,2021-07,5.016666667
33078H2SE,LOCKWOODS_FOLLY-SE,0,2021-08,15.21666667
33078H2SE,LOCKWOODS_FOLLY-SE,0,2021-09,1.833333333
33078H2SE,LOCKWOODS_FOLLY-SE,0,2021-10,2.583333333
33078H2SE,LOCKWOODS_FOLLY-SE,0,2021-11,0.616666667
33078H2SE,LOCKWOODS_FOLLY-SE,0,2021-12,1.483333333
33078H2SE,LOCKWOODS_FOLLY-SE,0,2022-01,1.5
33078H2SW,LOCKWOODS_FOLLY-SW,0,2021-01,3.15
33078H2SW,LOCKWOODS_FOLLY-SW,0,2021-02,1.85
33078H2SW,LOCKWOODS_FOLLY-SW,0,2021-03,2
33078H2SW,LOCKWOODS_FOLLY-SW,0,2021-04,3.783333333
33078H2SW,LOCKWOODS_FOLLY-SW,0,2021-05,7.033333333
33078H2SW,LOCKWOODS_FOLLY-SW,0,2021-06,4.55
33078H2SW,LOCKWOODS_FOLLY-SW,0,2021-07,7.716666667
33078H2SW,LOCKWOODS_FOLLY-SW,0,2021-08,0.9
33078H2SW,LOCKWOODS_FOLLY-SW,0,2021-09,8.033333333
33078H2SW,LOCKWOODS_FOLLY-SW,0,2021-10,11.83333333
33078H2SW,LOCKWOODS_FOLLY-SW,0,2021-11,0
33078H2SW,LOCKWOODS_FOLLY-SW,0,2021-12,11.26666667
33078H2SW,LOCKWOODS_FOLLY-SW,0,2022-01,6.766666667
33078H3CE,HOLDEN_BEACH-CE,0,2021-01,0.983333333
33078H3CE,HOLDEN_BEACH-CE,0,2021-02,5.266666667
33078H3CE,HOLDEN_BEACH-CE,0,2021-03,0
33078H3CE,HOLDEN_BEACH-CE,0,2021-04,2.266666667
33078H3CE,HOLDEN_BEACH-CE,0,2021-05,0
33078H3CE,HOLDEN_BEACH-CE,0,2021-06,0
33078H3CE,HOLDEN_BEACH-CE,0,2021-07,0.583333333
33078H3CE,HOLDEN_BEACH-CE,0,2021-08,0
33078H3CE,HOLDEN_BEACH-CE,0,2021-09,0
33078H3CE,HOLDEN_BEACH-CE,0,2021-10,0.233333333
33078H3CE,HOLDEN_BEACH-CE,0,2021-11,0
33078H3CE,HOLDEN_BEACH-CE,0,2021-12,0.033333333
33078H3CE,HOLDEN_BEACH-CE,0,2022-01,0
33078H3CW,HOLDEN_BEACH-CW,0,2021-01,17.7
33078H3CW,HOLDEN_BEACH-CW,0,2021-02,41.43333333
33078H3CW,HOLDEN_BEACH-CW,0,2021-03,11.96666667
33078H3CW,HOLDEN_BEACH-CW,0,2021-04,8.683333333
33078H3CW,HOLDEN_BEACH-CW,0,2021-05,9.5
33078H3CW,HOLDEN_BEACH-CW,0,2021-06,7
33078H3CW,HOLDEN_BEACH-CW,0,2021-07,7.483333333
33078H3CW,HOLDEN_BEACH-CW,0,2021-08,8.783333333
33078H3CW,HOLDEN_BEACH-CW,0,2021-09,6.733333333
33078H3CW,HOLDEN_BEACH-CW,0,2021-10,12.93333333
33078H3CW,HOLDEN_BEACH-CW,0,2021-11,4.366666667
33078H3CW,HOLDEN_BEACH-CW,0,2021-12,2
33078H3CW,HOLDEN_BEACH-CW,0,2022-01,6.816666667
33078H3NE,HOLDEN_BEACH-NE,0,2021-01,0
33078H3NE,HOLDEN_BEACH-NE,0,2021-02,0
33078H3NE,HOLDEN_BEACH-NE,0,2021-03,0
33078H3NE,HOLDEN_BEACH-NE,0,2021-04,0.066666667
33078H3NE,HOLDEN_BEACH-NE,0,2021-05,0
33078H3NE,HOLDEN_BEACH-NE,0,2021-06,0
33078H3NE,HOLDEN_BEACH-NE,0,2021-07,0
33078H3NE,HOLDEN_BEACH-NE,0,2021-08,0
33078H3NE,HOLDEN_BEACH-NE,0,2021-09,0
33078H3NE,HOLDEN_BEACH-NE,0,2021-10,0
33078H3NE,HOLDEN_BEACH-NE,0,2021-11,0
33078H3NE,HOLDEN_BEACH-NE,0,2021-12,0
33078H3NE,HOLDEN_BEACH-NE,0,2022-01,0
33078H3NW,HOLDEN_BEACH-NW,0,2021-01,0
33078H3NW,HOLDEN_BEACH-NW,0,2021-02,0
33078H3NW,HOLDEN_BEACH-NW,0,2021-03,0
33078H3NW,HOLDEN_BEACH-NW,0,2021-04,0
33078H3NW,HOLDEN_BEACH-NW,0,2021-05,0
33078H3NW,HOLDEN_BEACH-NW,0,2021-06,0
33078H3NW,HOLDEN_BEACH-NW,0,2021-07,0
33078H3NW,HOLDEN_BEACH-NW,0,2021-08,0
33078H3NW,HOLDEN_BEACH-NW,0,2021-09,0
33078H3NW,HOLDEN_BEACH-NW,0,2021-10,0
33078H3NW,HOLDEN_BEACH-NW,0,2021-11,0
33078H3NW,HOLDEN_BEACH-NW,0,2021-12,0
33078H3NW,HOLDEN_BEACH-NW,0,2022-01,0
33078H3SE,HOLDEN_BEACH-SE,1,2021-01,0.5
33078H3SE,HOLDEN_BEACH-SE,1,2021-02,0
33078H3SE,HOLDEN_BEACH-SE,1,2021-03,0
33078H3SE,HOLDEN_BEACH-SE,1,2021-04,4.516666667
33078H3SE,HOLDEN_BEACH-SE,1,2021-05,3.466666667
33078H3SE,HOLDEN_BEACH-SE,1,2021-06,10.88333333
33078H3SE,HOLDEN_BEACH-SE,1,2021-07,18.31666667
33078H3SE,HOLDEN_BEACH-SE,1,2021-08,4.666666667
33078H3SE,HOLDEN_BEACH-SE,1,2021-09,3.983333333
33078H3SE,HOLDEN_BEACH-SE,1,2021-10,15.06666667
33078H3SE,HOLDEN_BEACH-SE,1,2021-11,8.8
33078H3SE,HOLDEN_BEACH-SE,1,2021-12,6.133333333
33078H3SE,HOLDEN_BEACH-SE,1,2022-01,0.666666667
33078H3SW,HOLDEN_BEACH-SW,0,2021-01,8.65
33078H3SW,HOLDEN_BEACH-SW,0,2021-02,5.783333333
33078H3SW,HOLDEN_BEACH-SW,0,2021-03,0
33078H3SW,HOLDEN_BEACH-SW,0,2021-04,11.46666667
33078H3SW,HOLDEN_BEACH-SW,0,2021-05,13.96666667
33078H3SW,HOLDEN_BEACH-SW,0,2021-06,3.283333333
33078H3SW,HOLDEN_BEACH-SW,0,2021-07,14.4
33078H3SW,HOLDEN_BEACH-SW,0,2021-08,13.31666667
33078H3SW,HOLDEN_BEACH-SW,0,2021-09,16.18333333
33078H3SW,HOLDEN_BEACH-SW,0,2021-10,9.85
33078H3SW,HOLDEN_BEACH-SW,0,2021-11,1.166666667
33078H3SW,HOLDEN_BEACH-SW,0,2021-12,0.883333333
33078H3SW,HOLDEN_BEACH-SW,0,2022-01,0
33078H4CE,SHALLOTTE-CE,0,2021-01,0
33078H4CE,SHALLOTTE-CE,0,2021-02,0
33078H4CE,SHALLOTTE-CE,0,2021-03,0.833333333
33078H4CE,SHALLOTTE-CE,0,2021-04,0.2
33078H4CE,SHALLOTTE-CE,0,2021-05,0
33078H4CE,SHALLOTTE-CE,0,2021-06,0
33078H4CE,SHALLOTTE-CE,0,2021-07,0
33078H4CE,SHALLOTTE-CE,0,2021-08,0
33078H4CE,SHALLOTTE-CE,0,2021-09,1.083333333
33078H4CE,SHALLOTTE-CE,0,2021-10,0.666666667
33078H4CE,SHALLOTTE-CE,0,2021-11,0
33078H4CE,SHALLOTTE-CE,0,2021-12,0
33078H4CE,SHALLOTTE-CE,0,2022-01,0
33078H4CW,SHALLOTTE-CW,0,2021-01,2.066666667
33078H4CW,SHALLOTTE-CW,0,2021-02,3.65
33078H4CW,SHALLOTTE-CW,0,2021-03,9.316666667
33078H4CW,SHALLOTTE-CW,0,2021-04,7.416666667
33078H4CW,SHALLOTTE-CW,0,2021-05,2.416666667
33078H4CW,SHALLOTTE-CW,0,2021-06,0
33078H4CW,SHALLOTTE-CW,0,2021-07,0
33078H4CW,SHALLOTTE-CW,0,2021-08,2
33078H4CW,SHALLOTTE-CW,0,2021-09,2.333333333
33078H4CW,SHALLOTTE-CW,0,2021-10,9.333333333
33078H4CW,SHALLOTTE-CW,0,2021-11,21.88333333
33078H4CW,SHALLOTTE-CW,0,2021-12,4.5
33078H4CW,SHALLOTTE-CW,0,2022-01,9.9
33078H4NE,SHALLOTTE-NE,0,2021-01,20.25
33078H4NE,SHALLOTTE-NE,0,2021-02,16.03333333
33078H4NE,SHALLOTTE-NE,0,2021-03,0.983333333
33078H4NE,SHALLOTTE-NE,0,2021-04,19.95
33078H4NE,SHALLOTTE-NE,0,2021-05,0.75
33078H4NE,SHALLOTTE-NE,0,2021-06,2.166666667
33078H4NE,SHALLOTTE-NE,0,2021-07,0.033333333
33078H4NE,SHALLOTTE-NE,0,2021-08,0.133333333
33078H4NE,SHALLOTTE-NE,0,2021-09,1.6
33078H4NE,SHALLOTTE-NE,0,2021-10,0
33078H4NE,SHALLOTTE-NE,0,2021-11,0
33078H4NE,SHALLOTTE-NE,0,2021-12,3.25
33078H4NE,SHALLOTTE-NE,0,2022-01,27.38333333
33078H4SE,SHALLOTTE-SE,1,2021-01,19.15
33078H4SE,SHALLOTTE-SE,1,2021-02,12.98333333
33078H4SE,SHALLOTTE-SE,1,2021-03,20.7
33078H4SE,SHALLOTTE-SE,1,2021-04,15.46666667
33078H4SE,SHALLOTTE-SE,1,2021-05,20.4
33078H4SE,SHALLOTTE-SE,1,2021-06,8.65
33078H4SE,SHALLOTTE-SE,1,2021-07,9.716666667
33078H4SE,SHALLOTTE-SE,1,2021-08,9.1
33078H4SE,SHALLOTTE-SE,1,2021-09,21.7
33078H4SE,SHALLOTTE-SE,1,2021-10,7.166666667
33078H4SE,SHALLOTTE-SE,1,2021-11,11.2
33078H4SE,SHALLOTTE-SE,1,2021-12,9.583333333
33078H4SE,SHALLOTTE-SE,1,2022-01,14.11666667
33078H4SW,SHALLOTTE-SW,0,2021-01,2.333333333
33078H4SW,SHALLOTTE-SW,0,2021-02,10.93333333
33078H4SW,SHALLOTTE-SW,0,2021-03,7.933333333
33078H4SW,SHALLOTTE-SW,0,2021-04,12.76666667
33078H4SW,SHALLOTTE-SW,0,2021-05,6.8
33078H4SW,SHALLOTTE-SW,0,2021-06,1.15
33078H4SW,SHALLOTTE-SW,0,2021-07,3.8
33078H4SW,SHALLOTTE-SW,0,2021-08,0.25
33078H4SW,SHALLOTTE-SW,0,2021-09,7.75
33078H4SW,SHALLOTTE-SW,0,2021-10,4.333333333
33078H4SW,SHALLOTTE-SW,0,2021-11,3.966666667
33078H4SW,SHALLOTTE-SW,0,2021-12,3.883333333
33078H4SW,SHALLOTTE-SW,0,2022-01,3.216666667
33078H5CE,CALABASH-CE,0,2021-01,0
33078H5CE,CALABASH-CE,0,2021-02,0
33078H5CE,CALABASH-CE,0,2021-03,0
33078H5CE,CALABASH-CE,0,2021-04,0
33078H5CE,CALABASH-CE,0,2021-05,0
33078H5CE,CALABASH-CE,0,2021-06,0
33078H5CE,CALABASH-CE,0,2021-07,0
33078H5CE,CALABASH-CE,0,2021-08,0
33078H5CE,CALABASH-CE,0,2021-09,0
33078H5CE,CALABASH-CE,0,2021-10,0
33078H5CE,CALABASH-CE,0,2021-11,0
33078H5CE,CALABASH-CE,0,2021-12,0
33078H5CE,CALABASH-CE,0,2022-01,0
33078H5CW,CALABASH-CW,0,2021-01,3.366666667
33078H5CW,CALABASH-CW,0,2021-02,0
33078H5CW,CALABASH-CW,0,2021-03,4.383333333
